Item ID,Name,Width,Depth,Height,Mass,Priority,Expiry Date,Usage Limit,Preferred Zone
item1488,Scientific Instrument,83,73,64,30,70,2025-05-24,80,Docking Area 4
item1489,Microgravity Experiment Setup,8,56,36,81,18,2025-11-25,91,Japanese Laboratory
item1490,Communication Device,53,36,86,48,9,N/A,82,Storage Area 2
item1491,Hygiene Kit,10,54,71,62,15,N/A,5,Docking Area 1
item1492,Water Container,90,60,46,18,89,N/A,26,Docking Area 1
item1493,Solar Panel Part,41,24,79,92,39,2025-04-08,93,Japanese Laboratory
item1494,Hygiene Kit,77,55,27,14,39,N/A,95,Docking Area 2
item1495,Medical Supply Kit,20,54,5,7,91,N/A,72,Docking Area 2
item1496,Solar Panel Part,51,86,60,59,98,2026-01-23,77,Docking Area 4
item1497,Tool Kit,77,21,97,37,1,N/A,59,Cupola
item1498,Water Container,62,20,5,33,76,2026-03-01,81,Storage Area 2
item1499,Spare Part,84,48,17,1,96,2025-08-22,21,Crew Quarters
item1500,Scientific Instrument,55,83,46,51,100,2025-04-30,47,Storage Area 3
item1501,Oxygen Cylinder,43,61,58,7,74,N/A,78,Storage Area 3
item1502,Hygiene Kit,35,55,19,74,80,2025-09-25,34,Docking Area 2
item1503,Microgravity Experiment Setup,65,83,13,30,52,N/A,100,Service Module
item1504,First Aid Kit,33,43,46,24,96,2026-01-06,1,Russian Laboratory
item1505,Food Ration,41,24,67,95,55,N/A,68,Service Module
item1506,Dehydrated Meal Pack,18,68,95,46,45,N/A,21,Docking Area 4
item1507,Medical Supply Kit,33,65,73,41,12,2025-06-08,69,Airlock
item1508,Hygiene Kit,21,21,69,37,32,2026-03-04,54,Docking Area 3
item1509,Spare Part,27,9,47,88,54,N/A,64,Cupola
item1510,Microgravity Experiment Setup,26,99,29,82,88,N/A,85,Docking Area 3
item1511,Solar Panel Part,66,45,40,36,34,N/A,74,Docking Area 3
item1512,Experiment Sample,81,74,82,19,39,2026-03-02,54,Docking Area 1
item1513,Water Container,39,15,49,16,89,N/A,32,Storage Area 2
item1514,Water Container,66,99,16,7,27,2025-09-27,12,Cupola
item1515,Experiment Sample,65,20,84,84,97,2025-12-16,94,Crew Quarters
item1516,Scientific Instrument,74,92,97,45,50,N/A,16,Crew Quarters
item1517,Hygiene Kit,90,46,47,98,5,N/A,34,US Laboratory
item1518,Water Container,9,9,13,16,6,2025-09-25,19,Docking Area 4
item1519,Experiment Sample,80,83,45,80,98,2025-08-24,82,Docking Area 4
item1520,Dehydrated Meal Pack,9,75,31,18,98,2025-12-19,28,US Laboratory
item1521,Spare Part,26,56,45,57,39,2025-07-02,74,US Laboratory
item1522,Hygiene Kit,22,58,93,73,21,N/A,17,Airlock
item1523,Communication Device,30,56,73,55,1,2026-01-03,31,Japanese Laboratory
item1524,Solar Panel Part,11,65,13,28,48,N/A,39,Japanese Laboratory
item1525,Spare Part,7,75,74,73,74,N/A,98,Docking Area 1
item1526,Water Container,12,22,26,72,77,2025-07-16,79,Russian Laboratory
item1527,First Aid Kit,89,85,69,67,80,2026-01-23,7,Russian Laboratory
item1528,Water Container,32,57,64,98,20,2025-08-25,18,Airlock
item1529,Tool Kit,55,78,15,46,92,2025-09-01,14,Russian Laboratory
item1530,Medical Supply Kit,39,36,94,57,21,N/A,75,Docking Area 4
item1531,Solar Panel Part,66,12,17,59,43,N/A,68,US Laboratory
item1532,First Aid Kit,87,66,40,20,70,2025-05-13,30,US Laboratory
item1533,First Aid Kit,58,55,93,79,90,N/A,19,European Laboratory
item1534,Oxygen Cylinder,96,79,62,78,4,N/A,43,Docking Area 4
item1535,Tool Kit,73,33,84,49,16,N/A,22,Docking Area 1
item1536,Water Container,23,49,38,67,73,N/A,77,Storage Area 1
item1537,Communication Device,92,9,55,85,33,2025-05-24,70,Russian Laboratory
item1538,Tool Kit,35,36,62,95,3,2025-12-07,1,Crew Quarters
item1539,Experiment Sample,96,6,91,99,31,N/A,63,Crew Quarters
item1540,Battery Pack,75,78,93,21,96,N/A,46,Docking Area 3
item1541,Experiment Sample,26,77,84,94,51,N/A,68,Russian Laboratory
item1542,Oxygen Cylinder,29,100,89,1,91,2025-05-22,58,Service Module
item1543,Food Ration,74,48,60,3,78,N/A,82,Docking Area 4
item1544,Dehydrated Meal Pack,100,8,58,86,25,2025-04-23,89,Japanese Laboratory
item1545,First Aid Kit,82,36,64,20,100,N/A,48,Storage Area 2
item1546,Scientific Instrument,84,61,64,12,99,N/A,3,Russian Laboratory
item1547,Communication Device,73,60,41,67,18,2025-05-23,100,Airlock
item1548,Tool Kit,100,71,91,65,87,N/A,46,Service Module
item1549,Water Container,43,52,56,85,19,2025-06-28,6,Storage Area 2
item1550,First Aid Kit,70,87,42,88,100,N/A,33,Docking Area 1
item1551,Water Container,61,73,87,87,18,N/A,56,Docking Area 3
item1552,Oxygen Cylinder,10,86,53,36,98,2025-09-05,16,Docking Area 1
item1553,Oxygen Cylinder,82,98,54,44,74,2026-01-06,59,Russian Laboratory
item1554,Hygiene Kit,61,97,56,57,95,2026-01-13,12,Airlock
item1555,Tool Kit,97,98,89,65,0,N/A,38,US Laboratory
item1556,First Aid Kit,27,15,74,89,91,2025-06-29,65,European Laboratory
item1557,Hygiene Kit,56,62,60,72,50,N/A,10,Russian Laboratory
item1558,Communication Device,37,94,75,66,96,2025-08-08,27,US Laboratory
item1559,Microgravity Experiment Setup,62,15,64,46,100,2025-09-19,40,Service Module
item1560,Medical Supply Kit,47,66,63,11,20,N/A,72,European Laboratory
item1561,Dehydrated Meal Pack,43,23,93,23,34,N/A,99,Docking Area 2
item1562,Tool Kit,41,59,36,75,94,N/A,2,Docking Area 2
item1563,Hygiene Kit,92,60,95,43,80,N/A,26,Cupola
item1564,First Aid Kit,63,24,25,72,85,N/A,55,Service Module
item1565,Oxygen Cylinder,41,25,53,53,13,2025-11-15,48,Storage Area 2
item1566,Food Ration,10,58,27,33,49,2026-01-13,89,US Laboratory
item1567,Food Ration,66,25,81,26,2,2025-06-18,65,Storage Area 2
item1568,Battery Pack,15,100,39,38,95,N/A,74,Crew Quarters
item1569,Food Ration,86,100,76,66,12,2025-09-21,60,European Laboratory
item1570,Experiment Sample,92,65,6,76,54,N/A,17,Airlock
item1571,Scientific Instrument,59,78,34,16,94,N/A,7,European Laboratory
item1572,Experiment Sample,9,30,67,17,78,2025-07-13,6,Docking Area 3
item1573,Dehydrated Meal Pack,13,59,5,86,75,2025-06-11,65,Docking Area 2
item1574,Experiment Sample,5,17,41,58,82,N/A,24,Docking Area 3
item1575,Medical Supply Kit,75,9,64,54,89,N/A,68,Service Module
item1576,Microgravity Experiment Setup,40,68,24,67,97,N/A,36,Airlock
item1577,Microgravity Experiment Setup,38,88,84,12,43,2026-03-08,63,Storage Area 1
item1578,Communication Device,78,79,36,37,25,N/A,51,US Laboratory
item1579,Dehydrated Meal Pack,32,56,99,45,84,2025-07-26,39,Storage Area 1
item1580,First Aid Kit,51,76,31,10,24,N/A,2,Cupola
item1581,Hygiene Kit,17,72,47,13,32,N/A,92,European Laboratory
item1582,Dehydrated Meal Pack,23,77,37,80,40,2025-04-08,63,Japanese Laboratory
item1583,Experiment Sample,73,23,96,8,64,N/A,20,Storage Area 1
item1584,Medical Supply Kit,17,19,12,41,18,N/A,46,European Laboratory
item1585,Food Ration,50,40,81,17,26,N/A,40,Docking Area 2
item1586,Dehydrated Meal Pack,85,49,85,61,0,N/A,100,European Laboratory
item1587,Solar Panel Part,51,30,39,71,19,2025-09-12,27,Storage Area 3
item1588,Oxygen Cylinder,95,73,47,43,49,N/A,30,Docking Area 1
item1589,Solar Panel Part,29,90,26,98,71,2025-12-06,99,European Laboratory
item1590,Battery Pack,25,93,44,94,33,2025-06-28,52,Storage Area 3
item1591,Tool Kit,48,20,53,73,36,N/A,22,Japanese Laboratory
item1592,Food Ration,37,48,56,63,18,2025-06-11,67,Airlock
item1593,Communication Device,88,58,20,46,87,N/A,33,Docking Area 1
item1594,Communication Device,87,11,81,85,72,2026-01-28,16,Crew Quarters
item1595,Solar Panel Part,59,65,43,91,14,N/A,75,Airlock
item1596,Water Container,35,88,80,49,61,2025-04-26,29,Russian Laboratory
item1597,Scientific Instrument,83,29,54,90,6,N/A,46,US Laboratory
item1598,Water Container,59,65,12,20,2,N/A,17,Docking Area 4
item1599,Experiment Sample,49,82,52,87,20,N/A,29,Storage Area 1
item1600,Microgravity Experiment Setup,44,71,29,1,75,N/A,20,Cupola
item1601,Hygiene Kit,14,45,19,20,45,2025-05-27,50,Crew Quarters
item1602,Spare Part,36,19,39,65,17,2025-08-18,42,Storage Area 2
item1603,Experiment Sample,39,93,75,42,50,N/A,32,Docking Area 3
item1604,Oxygen Cylinder,40,82,74,66,49,2025-06-16,80,European Laboratory
item1605,Scientific Instrument,61,38,37,82,82,N/A,62,Cupola
item1606,Spare Part,50,41,50,85,98,2025-08-25,47,Docking Area 4
item1607,Food Ration,70,19,50,39,29,2025-11-18,6,Docking Area 3
item1608,Experiment Sample,15,40,34,21,43,N/A,72,Storage Area 2
item1609,Food Ration,91,9,58,12,37,N/A,21,Docking Area 2
item1610,First Aid Kit,47,91,56,6,93,N/A,2,Service Module
item1611,Solar Panel Part,86,6,70,29,13,N/A,80,Storage Area 1
item1612,Spare Part,24,92,60,100,85,2025-08-16,7,Docking Area 4
item1613,Food Ration,71,79,57,91,66,2025-06-23,15,US Laboratory
item1614,Spare Part,86,95,56,80,24,N/A,6,Docking Area 3
item1615,Dehydrated Meal Pack,51,43,22,85,64,N/A,14,Airlock
item1616,Tool Kit,50,57,93,75,56,2025-04-03,40,European Laboratory
item1617,Battery Pack,66,28,16,73,72,2026-02-12,35,Storage Area 3
item1618,Hygiene Kit,69,44,11,38,0,2025-05-08,58,US Laboratory
item1619,Food Ration,99,67,98,23,99,2025-12-21,45,Crew Quarters
item1620,Water Container,66,72,96,100,35,N/A,71,Airlock
item1621,Microgravity Experiment Setup,73,33,87,68,69,N/A,98,Japanese Laboratory
item1622,Microgravity Experiment Setup,57,37,26,41,7,N/A,20,European Laboratory
item1623,First Aid Kit,40,98,45,51,10,N/A,84,Docking Area 2
item1624,Scientific Instrument,33,68,99,76,45,2025-08-11,49,Storage Area 3
item1625,Food Ration,59,30,5,5,25,2025-11-22,48,Docking Area 2
item1626,Solar Panel Part,36,35,39,34,96,N/A,34,Crew Quarters
item1627,Hygiene Kit,5,28,10,82,55,N/A,33,US Laboratory
item1628,First Aid Kit,49,60,35,31,15,2025-09-25,98,Crew Quarters
item1629,Battery Pack,15,31,73,96,41,2025-08-20,100,Cupola
item1630,Communication Device,39,64,84,76,63,2025-07-13,61,Storage Area 3
item1631,Medical Supply Kit,14,47,65,1,6,N/A,2,Cupola
item1632,Communication Device,24,51,60,34,90,2025-07-31,97,Docking Area 2
item1633,Dehydrated Meal Pack,94,62,85,77,12,2025-07-02,10,Docking Area 1
item1634,Experiment Sample,14,12,34,96,89,2026-03-13,62,Docking Area 1
item1635,Experiment Sample,63,95,85,69,83,N/A,58,Storage Area 2
item1636,Scientific Instrument,42,80,45,47,92,2025-12-19,76,Crew Quarters
item1637,Scientific Instrument,52,40,8,39,75,N/A,98,Cupola
item1638,First Aid Kit,70,26,44,50,13,N/A,73,Russian Laboratory
item1639,First Aid Kit,47,94,80,89,42,N/A,60,European Laboratory
item1640,Hygiene Kit,74,82,95,37,13,N/A,42,Docking Area 1
item1641,Oxygen Cylinder,31,73,78,77,50,N/A,1,Docking Area 1
item1642,First Aid Kit,38,5,91,97,25,2025-07-20,89,Airlock
item1643,Solar Panel Part,50,49,7,27,28,2025-07-22,74,Docking Area 1
item1644,Experiment Sample,20,23,57,15,54,2025-10-03,34,Docking Area 3
item1645,Oxygen Cylinder,95,26,30,68,46,2025-04-15,84,US Laboratory
item1646,Solar Panel Part,25,25,62,58,77,2025-05-08,82,Crew Quarters
item1647,Dehydrated Meal Pack,96,13,26,50,5,N/A,53,Storage Area 1
item1648,Solar Panel Part,56,67,92,55,6,2026-01-28,62,Cupola
item1649,Food Ration,16,99,59,24,52,2025-04-23,26,Docking Area 2
item1650,Hygiene Kit,34,91,80,43,74,N/A,53,European Laboratory
item1651,Communication Device,30,93,27,91,10,N/A,27,Storage Area 3
item1652,Battery Pack,69,10,85,14,98,2025-08-14,83,Docking Area 4
item1653,Food Ration,42,98,7,52,36,N/A,19,Docking Area 4
item1654,Solar Panel Part,71,40,61,56,46,N/A,56,US Laboratory
item1655,Food Ration,56,96,67,86,51,2026-02-27,87,Storage Area 2
item1656,Communication Device,98,46,77,97,83,N/A,59,European Laboratory
item1657,Food Ration,23,84,77,97,25,2026-03-02,85,Docking Area 1
item1658,Medical Supply Kit,61,54,7,62,69,N/A,80,Docking Area 1
item1659,Microgravity Experiment Setup,94,28,63,46,65,2025-11-19,41,Russian Laboratory
item1660,Oxygen Cylinder,66,100,68,96,80,N/A,16,Cupola
item1661,Solar Panel Part,78,36,73,78,45,N/A,15,Japanese Laboratory
item1662,Medical Supply Kit,29,61,49,44,47,2025-09-05,80,Japanese Laboratory
item1663,Scientific Instrument,49,59,12,12,30,2025-07-23,31,Crew Quarters
item1664,Tool Kit,47,6,49,96,55,2025-10-03,26,Storage Area 3
item1665,Scientific Instrument,63,23,58,74,21,N/A,75,Cupola
item1666,Battery Pack,54,55,99,3,45,2026-01-09,4,Japanese Laboratory
item1667,Dehydrated Meal Pack,42,47,50,55,65,N/A,31,Docking Area 3
item1668,Water Container,21,88,48,83,85,N/A,80,European Laboratory
item1669,Water Container,17,67,76,31,17,N/A,43,Docking Area 1
item1670,Dehydrated Meal Pack,41,33,58,29,55,N/A,65,Japanese Laboratory
item1671,Microgravity Experiment Setup,13,9,83,42,87,N/A,21,Docking Area 3
item1672,Oxygen Cylinder,10,78,71,20,61,2025-10-18,76,Russian Laboratory
item1673,Oxygen Cylinder,78,64,81,80,69,2025-07-07,30,Storage Area 2
item1674,Hygiene Kit,72,67,68,9,72,2025-10-04,62,Japanese Laboratory
item1675,Oxygen Cylinder,91,69,79,61,0,2026-01-20,68,Russian Laboratory
item1676,Microgravity Experiment Setup,17,67,87,22,15,2026-02-12,23,Service Module
item1677,Spare Part,27,8,42,60,79,2025-05-31,29,Storage Area 1
item1678,Oxygen Cylinder,39,21,20,42,25,N/A,49,Russian Laboratory
item1679,Scientific Instrument,97,80,35,65,41,2025-05-08,42,Storage Area 1
item1680,Communication Device,55,31,15,94,82,2025-09-26,77,Docking Area 2
item1681,Experiment Sample,14,58,62,10,22,N/A,85,Service Module
item1682,Experiment Sample,69,55,72,4,17,2026-01-30,3,Docking Area 4
item1683,Tool Kit,74,9,69,88,49,2025-12-23,1,Crew Quarters
item1684,Tool Kit,58,62,65,26,68,2025-06-18,29,Docking Area 1
item1685,Tool Kit,82,83,17,65,46,2025-05-29,65,European Laboratory
item1686,Solar Panel Part,91,10,31,22,2,2025-04-01,1,European Laboratory
item1687,Medical Supply Kit,39,26,13,35,82,N/A,9,European Laboratory
item1688,Communication Device,77,42,53,94,78,N/A,8,Docking Area 4
item1689,Dehydrated Meal Pack,60,13,60,39,51,N/A,85,Cupola
item1690,Microgravity Experiment Setup,27,89,89,92,72,2025-05-06,56,Docking Area 2
item1691,Spare Part,91,21,40,64,90,2026-02-08,90,Japanese Laboratory
item1692,Dehydrated Meal Pack,62,67,66,52,46,2025-05-04,80,Airlock
item1693,Scientific Instrument,50,55,29,87,25,N/A,81,Japanese Laboratory
item1694,Spare Part,50,59,11,61,43,2025-11-04,62,Crew Quarters
item1695,Communication Device,87,43,40,22,82,N/A,7,Russian Laboratory
item1696,Medical Supply Kit,14,18,80,17,66,N/A,80,Storage Area 1
item1697,Dehydrated Meal Pack,57,68,62,73,33,N/A,27,Cupola
item1698,Dehydrated Meal Pack,13,84,27,63,96,N/A,55,Airlock
item1699,Hygiene Kit,99,71,72,73,43,N/A,46,Crew Quarters
item1700,Microgravity Experiment Setup,75,90,47,92,92,N/A,73,Crew Quarters
item1701,Scientific Instrument,32,43,22,76,89,N/A,3,Docking Area 2
item1702,Communication Device,25,35,38,51,49,2025-05-21,100,Crew Quarters
item1703,Solar Panel Part,65,90,28,38,97,N/A,77,Russian Laboratory
item1704,Oxygen Cylinder,92,15,53,23,73,2026-02-17,85,Docking Area 3
item1705,First Aid Kit,56,86,80,9,14,2025-12-15,13,Docking Area 4
item1706,Medical Supply Kit,28,30,55,29,21,2025-08-09,20,Russian Laboratory
item1707,Battery Pack,53,84,66,95,19,N/A,50,Docking Area 4
item1708,Oxygen Cylinder,78,42,9,93,36,2025-04-23,78,Airlock
item1709,Solar Panel Part,39,98,50,45,54,N/A,5,Cupola
item1710,Spare Part,74,86,66,8,100,N/A,60,Docking Area 1
item1711,Oxygen Cylinder,70,92,20,88,19,2025-05-04,99,Service Module
item1712,First Aid Kit,96,70,17,68,55,N/A,1,Service Module
item1713,Oxygen Cylinder,88,62,34,34,97,N/A,16,US Laboratory
item1714,Oxygen Cylinder,12,24,29,50,36,N/A,35,Japanese Laboratory
item1715,Oxygen Cylinder,31,29,64,73,12,2025-11-25,59,Russian Laboratory
item1716,Hygiene Kit,83,100,72,69,35,2026-01-08,80,Service Module
item1717,Microgravity Experiment Setup,90,83,37,94,83,2025-11-06,71,Japanese Laboratory
item1718,Experiment Sample,91,13,43,79,64,N/A,77,US Laboratory
item1719,Hygiene Kit,85,78,5,42,66,N/A,29,European Laboratory
item1720,First Aid Kit,10,80,77,58,38,N/A,21,Storage Area 2
item1721,First Aid Kit,13,62,10,88,10,2025-11-25,72,Storage Area 1
item1722,Spare Part,6,48,79,89,14,2025-12-06,90,Russian Laboratory
item1723,Battery Pack,29,70,50,23,63,N/A,54,Russian Laboratory
item1724,Tool Kit,26,65,64,79,12,N/A,72,European Laboratory
item1725,Solar Panel Part,36,86,84,33,66,2026-01-01,92,Cupola
item1726,Tool Kit,61,72,30,61,99,2025-08-28,93,Docking Area 3
item1727,Scientific Instrument,81,15,61,79,78,2025-07-11,40,Storage Area 3
item1728,Water Container,11,51,16,82,54,N/A,48,Japanese Laboratory
item1729,First Aid Kit,34,22,28,86,24,N/A,35,Storage Area 1
item1730,Hygiene Kit,56,96,91,12,5,N/A,76,US Laboratory
item1731,Scientific Instrument,53,73,83,20,15,N/A,51,US Laboratory
item1732,Microgravity Experiment Setup,83,22,58,61,71,2025-08-13,72,European Laboratory
item1733,Scientific Instrument,71,84,6,11,49,2026-01-23,46,European Laboratory
item1734,Spare Part,50,96,78,43,46,2025-08-28,45,Japanese Laboratory
item1735,Medical Supply Kit,32,92,12,47,45,N/A,64,European Laboratory
item1736,Tool Kit,72,97,24,88,41,N/A,58,Storage Area 1
item1737,Oxygen Cylinder,76,6,62,30,88,N/A,89,Cupola
item1738,Battery Pack,99,21,19,31,99,N/A,62,Docking Area 4
item1739,Food Ration,69,81,13,18,60,N/A,89,Crew Quarters
item1740,Microgravity Experiment Setup,6,91,60,26,40,2025-07-26,17,European Laboratory
item1741,Hygiene Kit,62,25,41,99,46,2026-01-16,37,Japanese Laboratory
item1742,Food Ration,32,44,59,15,42,N/A,18,Japanese Laboratory
item1743,Medical Supply Kit,53,91,74,86,8,2025-04-03,30,Service Module
item1744,Spare Part,17,10,14,78,72,2025-05-10,55,Service Module
item1745,Medical Supply Kit,8,30,59,79,66,2025-12-12,38,Storage Area 1
item1746,Spare Part,65,69,71,28,96,N/A,75,Crew Quarters
item1747,Hygiene Kit,68,87,5,17,97,N/A,95,US Laboratory
item1748,Battery Pack,59,12,53,10,23,2025-04-04,46,Storage Area 3
item1749,Microgravity Experiment Setup,16,97,9,94,98,2025-04-26,84,Storage Area 3
item1750,First Aid Kit,98,47,45,29,20,N/A,84,Cupola
item1751,First Aid Kit,33,10,65,47,90,N/A,59,Docking Area 4
item1752,Water Container,92,80,78,1,40,N/A,90,US Laboratory
item1753,Hygiene Kit,96,38,71,59,23,2025-08-01,30,Cupola
item1754,Battery Pack,91,85,20,19,84,N/A,3,Crew Quarters
item1755,Battery Pack,40,47,52,77,80,2025-04-05,8,European Laboratory
item1756,Battery Pack,66,94,76,16,17,N/A,28,Japanese Laboratory
item1757,First Aid Kit,38,87,73,18,47,N/A,16,Storage Area 1
item1758,Dehydrated Meal Pack,15,96,64,29,78,N/A,68,Crew Quarters
item1759,Communication Device,43,42,70,71,22,N/A,61,Service Module
item1760,Communication Device,26,39,32,4,9,N/A,63,Docking Area 3
item1761,Battery Pack,45,75,32,7,82,2025-08-08,28,Airlock
item1762,Dehydrated Meal Pack,41,80,50,77,90,N/A,40,Cupola
item1763,Battery Pack,83,27,59,65,56,2025-05-14,53,Docking Area 1
item1764,Food Ration,21,50,67,67,21,2025-09-08,18,US Laboratory
item1765,Communication Device,69,14,10,52,39,N/A,28,Crew Quarters
item1766,Food Ration,67,66,95,64,42,2025-04-03,19,Service Module
item1767,Water Container,64,80,49,42,37,2025-06-25,61,Russian Laboratory
item1768,Experiment Sample,30,29,75,49,55,2026-02-18,72,US Laboratory
item1769,Medical Supply Kit,33,47,55,59,1,2025-05-16,23,Storage Area 3
item1770,Oxygen Cylinder,32,58,99,56,7,2025-07-25,54,Cupola
item1771,Water Container,58,57,20,4,97,2025-09-15,96,European Laboratory
item1772,Experiment Sample,45,53,8,76,55,N/A,11,Russian Laboratory
item1773,Spare Part,73,6,66,22,25,2025-04-25,8,Storage Area 1
item1774,Communication Device,94,61,94,74,39,N/A,36,Service Module
item1775,Spare Part,91,19,25,24,35,2025-06-01,70,Airlock
item1776,Experiment Sample,81,57,6,59,99,2025-09-24,99,Russian Laboratory
item1777,Tool Kit,88,57,13,9,96,2025-09-28,58,Docking Area 3
item1778,Food Ration,16,28,98,37,75,N/A,72,Cupola
item1779,Battery Pack,44,47,90,71,5,2025-11-05,11,Airlock
item1780,Experiment Sample,76,32,63,17,57,N/A,53,Service Module
item1781,Microgravity Experiment Setup,9,74,60,68,93,2025-08-28,47,Storage Area 3
item1782,Solar Panel Part,73,49,41,45,42,2026-01-01,24,Docking Area 1
item1783,Spare Part,48,26,19,78,56,2025-12-29,90,Japanese Laboratory
item1784,Solar Panel Part,87,22,88,77,27,N/A,79,Japanese Laboratory
item1785,Solar Panel Part,32,19,45,46,95,2026-02-27,21,Service Module
item1786,Communication Device,7,67,82,85,23,2026-01-17,79,Airlock
item1787,Spare Part,38,76,14,76,39,2026-01-04,75,Service Module
item1788,Experiment Sample,32,86,68,57,88,N/A,10,Russian Laboratory
item1789,Spare Part,20,18,24,50,42,N/A,90,Docking Area 1
item1790,First Aid Kit,16,27,52,1,52,2025-12-28,70,Airlock
item1791,Water Container,13,73,95,62,12,N/A,82,Storage Area 2
item1792,Battery Pack,92,70,72,35,22,N/A,93,Storage Area 1
item1793,Oxygen Cylinder,29,32,39,52,81,2025-07-04,100,US Laboratory
item1794,Communication Device,28,73,13,87,54,N/A,50,Storage Area 2
item1795,Food Ration,30,51,89,12,95,N/A,87,Storage Area 2
item1796,Tool Kit,77,19,97,67,63,2025-12-26,61,European Laboratory
item1797,Food Ration,24,93,30,2,70,2026-03-11,62,Cupola
item1798,Dehydrated Meal Pack,93,95,32,28,48,2025-07-12,80,Docking Area 2
item1799,Dehydrated Meal Pack,92,59,41,70,99,N/A,37,Storage Area 3
item1800,Dehydrated Meal Pack,97,36,17,18,89,N/A,96,Russian Laboratory
item1801,Scientific Instrument,77,53,40,22,37,N/A,74,Docking Area 4
item1802,Scientific Instrument,65,92,26,52,30,N/A,78,Airlock
item1803,Microgravity Experiment Setup,66,13,14,45,46,2025-06-25,31,Japanese Laboratory
item1804,Hygiene Kit,66,60,62,28,100,2025-08-19,37,Russian Laboratory
item1805,Food Ration,70,7,69,99,80,N/A,20,Japanese Laboratory
item1806,First Aid Kit,10,20,56,50,60,2025-04-14,94,Docking Area 2
item1807,Experiment Sample,94,66,72,40,7,N/A,34,Storage Area 3
item1808,First Aid Kit,61,84,32,91,44,N/A,52,Storage Area 3
item1809,Communication Device,81,15,62,68,3,2025-12-10,24,Storage Area 1
item1810,Tool Kit,88,18,75,90,60,2026-01-14,65,Japanese Laboratory
item1811,Microgravity Experiment Setup,23,67,92,86,23,N/A,22,Storage Area 2
item1812,Battery Pack,80,100,99,15,26,N/A,72,Storage Area 2
item1813,Hygiene Kit,10,23,69,92,61,N/A,28,Docking Area 1
item1814,Microgravity Experiment Setup,21,67,84,85,63,N/A,14,Storage Area 1
item1815,Medical Supply Kit,47,24,96,25,32,2026-01-02,73,Docking Area 3
item1816,Dehydrated Meal Pack,72,36,100,26,30,2025-07-19,63,Service Module
item1817,Water Container,57,70,66,45,1,N/A,92,Storage Area 3
item1818,Spare Part,88,86,33,19,58,2025-06-16,84,Docking Area 3
item1819,Oxygen Cylinder,75,100,56,51,11,2025-06-01,59,Cupola
item1820,Food Ration,93,9,36,24,39,N/A,84,Cupola
item1821,Scientific Instrument,77,46,46,25,41,N/A,12,Japanese Laboratory
item1822,Oxygen Cylinder,93,72,96,33,61,2025-10-03,50,Crew Quarters
item1823,Water Container,69,92,14,74,89,N/A,96,Japanese Laboratory
item1824,Experiment Sample,39,28,76,73,57,2025-05-29,95,Crew Quarters
item1825,Battery Pack,74,66,14,96,62,N/A,40,Docking Area 2
item1826,Tool Kit,87,54,18,26,14,2025-05-04,71,Storage Area 2
item1827,Spare Part,24,12,72,1,64,2025-12-05,86,US Laboratory
item1828,Microgravity Experiment Setup,42,73,45,42,82,2025-09-10,12,Docking Area 1
item1829,Tool Kit,99,32,47,97,70,2025-05-19,46,Storage Area 3
item1830,Hygiene Kit,93,69,81,73,23,2025-12-17,67,Storage Area 1
item1831,Tool Kit,14,41,38,36,23,2025-06-11,4,Docking Area 2
item1832,Tool Kit,53,22,11,55,29,2026-03-15,50,European Laboratory
item1833,Communication Device,63,57,7,9,2,N/A,38,Storage Area 3
item1834,Experiment Sample,99,21,65,29,72,N/A,36,Airlock
item1835,Food Ration,17,31,36,24,1,N/A,7,Docking Area 1
item1836,Solar Panel Part,26,9,54,32,83,N/A,20,Japanese Laboratory
item1837,Scientific Instrument,35,78,25,63,26,2025-10-31,42,European Laboratory
item1838,First Aid Kit,21,43,50,51,48,N/A,78,Docking Area 3
item1839,Communication Device,37,89,70,83,25,N/A,30,Docking Area 3
item1840,Communication Device,16,57,89,40,87,N/A,32,Japanese Laboratory
item1841,Water Container,69,84,67,6,76,2026-02-06,12,Service Module
item1842,First Aid Kit,82,33,43,91,9,2025-08-28,58,Storage Area 3
item1843,Spare Part,8,12,63,43,44,2026-02-07,2,Storage Area 2
item1844,Scientific Instrument,27,62,38,97,69,2026-02-23,100,Airlock
item1845,Food Ration,75,38,14,26,27,N/A,75,Storage Area 3
item1846,Experiment Sample,56,72,68,48,76,2025-09-22,13,Storage Area 3
item1847,Tool Kit,62,96,77,100,47,2025-06-05,46,US Laboratory
item1848,Spare Part,47,47,73,95,0,N/A,36,Airlock
item1849,Microgravity Experiment Setup,27,14,59,91,8,2025-04-18,66,Storage Area 2
item1850,Dehydrated Meal Pack,81,63,17,12,26,N/A,81,Docking Area 2
item1851,Tool Kit,61,49,10,81,96,N/A,82,Service Module
item1852,Spare Part,65,78,83,12,48,2025-10-11,13,Service Module
item1853,Spare Part,20,97,73,27,23,2026-01-11,91,Storage Area 3
item1854,Communication Device,84,37,79,95,57,2025-07-07,94,Cupola
item1855,Scientific Instrument,79,27,73,70,65,N/A,76,Storage Area 3
item1856,Tool Kit,20,29,75,32,79,N/A,1,Airlock
item1857,Experiment Sample,56,57,83,60,41,N/A,70,Airlock
item1858,Battery Pack,86,68,17,63,36,N/A,21,Crew Quarters
item1859,Solar Panel Part,22,20,59,71,39,N/A,36,Docking Area 1
item1860,Tool Kit,36,35,57,64,78,N/A,13,Japanese Laboratory
